Date,Product,Category,Quantity,Price_per_unit,Total_value,Region,Costs
2023-07-09,Processor,Components,10,917,9170,New York,6290
2023-07-09,Processor,Components,6,229,1374,Phoenix,834
2023-07-09,SSD,Equipment,7,251,1757,Philadelphia,1225
2023-07-09,Motherboard,Components,7,405,2835,Philadelphia,1736
2023-07-09,Keyboard,Peripherals,4,73,292,Houston,188
2023-07-09,Case,Components,1,109,109,Houston,74
2023-07-09,Monitor,Components,3,152,456,San Antonio,273
2023-07-10,USB drive,Equipment,2,15,30,Houston,20
2023-07-10,SSD,Equipment,9,233,2097,San Diego,1467
2023-07-10,Graphic Card,Components,9,1092,9828,San Antonio,6075
2023-07-10,Monitor,Components,8,635,5080,Los Angeles,3448
2023-07-10,Monitor,Components,9,618,5562,New York,3645
2023-07-10,Case,Components,5,142,710,Phoenix,425
2023-07-10,Processor,Components,4,849,3396,Phoenix,2360
2023-07-10,RAM memory,Components,3,100,300,Los Angeles,192
2023-07-10,Mouse,Peripherals,3,41,123,New York,72
2023-07-10,SSD,Equipment,7,232,1624,Phoenix,1099
2023-07-11,SSD,Equipment,6,449,2694,San Diego,1878
2023-07-11,USB drive,Equipment,4,96,384,Chicago,244
2023-07-11,RAM memory,Components,8,122,976,Los Angeles,592
2023-07-11,Hard disc,Equipment,10,236,2360,San Diego,1610
2023-07-11,Laptop,Computers,3,1346,4038,New York,2823
2023-07-11,Monitor,Components,4,454,1816,Houston,1124
2023-07-11,Graphic Card,Components,2,931,1862,Philadelphia,1248
2023-07-11,Case,Components,6,69,414,Chicago,252
2023-07-12,Motherboard,Components,9,414,3726,Los Angeles,2484
2023-07-12,Web Camera,Peripherals,9,63,567,San Antonio,378
2023-07-13,Processor,Components,8,911,7288,San Diego,4872
2023-07-13,Power Supply,Components,2,171,342,Philadelphia,236
2023-07-13,Processor,Components,5,880,4400,Philadelphia,2645
2023-07-13,Power Supply,Components,10,88,880,Chicago,540
2023-07-14,SSD,Equipment,8,472,3776,Phoenix,2472
2023-07-14,Monitor,Components,9,537,4833,Philadelphia,3231
2023-07-14,Motherboard,Components,3,355,1065,San Diego,744
2023-07-14,RAM memory,Components,2,281,562,Phoenix,386
2023-07-14,Motherboard,Components,1,435,435,Chicago,280
2023-07-14,Keyboard,Peripherals,1,79,79,Houston,47
2023-07-14,Web Camera,Peripherals,10,136,1360,San Diego,900
2023-07-14,Processor,Components,6,929,5574,Philadelphia,3642
2023-07-15,Case,Components,1,98,98,San Diego,67
2023-07-15,Case,Components,10,95,950,Chicago,640
2023-07-15,Power Supply,Components,5,123,615,San Antonio,410
2023-07-15,Web Camera,Peripherals,6,164,984,San Diego,588
2023-07-15,Graphic Card,Components,2,1242,2484,Phoenix,1524
2023-07-15,Laptop,Computers,8,1142,9136,San Antonio,5864
2023-07-16,Web Camera,Peripherals,2,62,124,Phoenix,74
2023-07-16,Graphic Card,Components,5,920,4600,Houston,3040
2023-07-16,Headphones,Peripherals,7,275,1925,Los Angeles,1274
2023-07-16,Mouse,Peripherals,10,97,970,Houston,660
2023-07-16,Power Supply,Components,9,187,1683,Chicago,1071
2023-07-16,Case,Components,4,124,496,Houston,332
2023-07-17,SSD,Equipment,7,91,637,Chicago,392
2023-07-17,Power Supply,Components,9,87,783,Los Angeles,522
2023-07-17,RAM memory,Components,5,120,600,San Antonio,360
2023-07-17,Case,Components,3,67,201,San Antonio,135
2023-07-17,RAM memory,Components,1,148,148,Houston,94
2023-07-17,Power Supply,Components,9,124,1116,San Antonio,702
2023-07-17,Monitor,Components,1,568,568,New York,384
2023-07-17,Graphic Card,Components,7,405,2835,San Antonio,1925
2023-07-17,Keyboard,Peripherals,3,89,267,Chicago,177
2023-07-17,Headphones,Peripherals,5,268,1340,Phoenix,880
2023-07-17,Laptop,Computers,3,918,2754,Chicago,1686
2023-07-17,RAM memory,Components,8,286,2288,Philadelphia,1392
2023-07-18,Web Camera,Peripherals,8,87,696,Chicago,424
2023-07-18,Case,Components,7,111,777,Phoenix,469
2023-07-18,Web Camera,Peripherals,8,165,1320,Phoenix,832
2023-07-18,Web Camera,Peripherals,5,110,550,Chicago,355
2023-07-18,Graphic Card,Components,9,748,6732,Phoenix,4698
2023-07-18,Power Supply,Components,9,115,1035,Los Angeles,675
2023-07-18,Laptop,Computers,2,549,1098,Los Angeles,708
2023-07-18,Headphones,Peripherals,4,256,1024,Phoenix,632
2023-07-18,Motherboard,Components,3,209,627,Chicago,429
2023-07-18,Motherboard,Components,7,230,1610,Philadelphia,1085
2023-07-19,Laptop,Computers,10,1545,15450,Houston,10060
2023-07-19,Keyboard,Peripherals,3,85,255,Chicago,168
2023-07-19,Headphones,Peripherals,2,103,206,Philadelphia,124
2023-07-19,Power Supply,Components,10,125,1250,Philadelphia,860
2023-07-19,Monitor,Components,4,614,2456,Chicago,1528
2023-07-19,Keyboard,Peripherals,7,35,245,Los Angeles,161
2023-07-20,Processor,Components,10,916,9160,Los Angeles,6330
2023-07-20,SSD,Equipment,3,93,279,San Diego,192
2023-07-20,USB drive,Equipment,5,58,290,San Diego,195
2023-07-20,Power Supply,Components,4,100,400,San Diego,244
2023-07-20,Laptop,Computers,2,1602,3204,Los Angeles,2194
2023-07-20,Keyboard,Peripherals,4,31,124,Philadelphia,72
2023-07-20,Hard disc,Equipment,6,184,1104,Phoenix,678
2023-07-20,RAM memory,Components,9,244,2196,Chicago,1485
2023-07-20,Headphones,Peripherals,8,274,2192,Houston,1464
2023-07-21,RAM memory,Components,9,288,2592,Phoenix,1611
2023-07-21,USB drive,Equipment,9,84,756,Philadelphia,450
2023-07-21,Laptop,Computers,5,1636,8180,Philadelphia,5260
2023-07-21,Keyboard,Peripherals,6,109,654,Los Angeles,396
2023-07-21,Hard disc,Equipment,2,163,326,Houston,198
2023-07-22,Case,Components,10,125,1250,New York,840
2023-07-22,SSD,Equipment,10,452,4520,San Antonio,3100
2023-07-22,Mouse,Peripherals,8,137,1096,Philadelphia,688
2023-07-23,Hard disc,Equipment,10,162,1620,San Antonio,1080
2023-07-23,Headphones,Peripherals,1,268,268,San Diego,177
2023-07-23,USB drive,Equipment,9,66,594,San Antonio,360
2023-07-23,Hard disc,Equipment,2,229,458,Chicago,308
2023-07-23,Web Camera,Peripherals,1,105,105,Houston,73
2023-07-23,Hard disc,Equipment,2,183,366,Houston,242
2023-07-23,Laptop,Computers,10,625,6250,Los Angeles,3750
2023-07-23,Hard disc,Equipment,4,287,1148,Chicago,752
2023-07-23,Mouse,Peripherals,2,123,246,Chicago,168
2023-07-23,Mouse,Peripherals,7,114,798,San Antonio,490
2023-07-24,Processor,Components,6,359,2154,Los Angeles,1452
2023-07-24,Case,Components,1,70,70,San Antonio,48
2023-07-24,Laptop,Computers,4,1738,6952,Phoenix,4856
2023-07-24,USB drive,Equipment,7,42,294,San Diego,189
2023-07-24,Keyboard,Peripherals,7,104,728,New York,476
2023-07-24,Case,Components,2,53,106,Los Angeles,64
2023-07-24,Headphones,Peripherals,5,358,1790,Philadelphia,1110
2023-07-24,Power Supply,Components,1,89,89,San Diego,55
2023-07-24,Headphones,Peripherals,7,96,672,San Antonio,427
2023-07-25,Headphones,Peripherals,9,218,1962,Phoenix,1233
2023-07-25,Monitor,Components,10,447,4470,Chicago,2980
2023-07-25,Keyboard,Peripherals,9,123,1107,Phoenix,720
2023-07-25,SSD,Equipment,10,170,1700,Phoenix,1040
2023-07-25,Case,Components,3,102,306,San Antonio,204
2023-07-25,Case,Components,4,121,484,Los Angeles,316
2023-07-26,Motherboard,Components,1,177,177,Philadelphia,113
2023-07-26,RAM memory,Components,3,161,483,Houston,327
2023-07-26,SSD,Equipment,4,143,572,San Antonio,344
2023-07-26,Laptop,Computers,9,1569,14121,Chicago,9531
2023-07-26,Laptop,Computers,5,1118,5590,San Antonio,3485
2023-07-27,Graphic Card,Components,8,761,6088,Philadelphia,4200
2023-07-27,RAM memory,Components,3,295,885,Los Angeles,549
2023-07-27,RAM memory,Components,3,275,825,Chicago,546
2023-07-27,Headphones,Peripherals,5,204,1020,New York,655
2023-07-27,Headphones,Peripherals,4,352,1408,Los Angeles,912
2023-07-27,Mouse,Peripherals,5,140,700,San Antonio,445
2023-07-27,Web Camera,Peripherals,3,58,174,New York,114
2023-07-27,USB drive,Equipment,6,96,576,Los Angeles,366
2023-07-28,Motherboard,Components,9,116,1044,San Diego,657
2023-07-28,Web Camera,Peripherals,4,121,484,New York,308
2023-07-28,RAM memory,Components,4,137,548,Chicago,368
2023-07-28,SSD,Equipment,9,464,4176,San Diego,2610
2023-07-28,RAM memory,Components,9,168,1512,Chicago,954
2023-07-28,Web Camera,Peripherals,10,145,1450,San Antonio,990
2023-07-28,Headphones,Peripherals,9,117,1053,San Diego,729
2023-07-28,Web Camera,Peripherals,5,123,615,Los Angeles,410
2023-07-28,Power Supply,Components,1,142,142,Chicago,93
2023-07-29,Case,Components,5,82,410,San Antonio,270
2023-07-29,Keyboard,Peripherals,2,40,80,Los Angeles,50
2023-07-29,Power Supply,Components,3,76,228,Chicago,138
2023-07-29,USB drive,Equipment,2,78,156,San Diego,98
2023-07-29,Hard disc,Equipment,7,186,1302,Los Angeles,910
2023-07-29,Motherboard,Components,8,397,3176,Los Angeles,2064
2023-07-29,Mouse,Peripherals,1,141,141,Los Angeles,87
2023-07-29,Mouse,Peripherals,9,21,189,Houston,117
2023-07-30,Case,Components,8,85,680,Philadelphia,456
2023-07-30,Case,Components,6,50,300,San Diego,198
2023-07-30,SSD,Equipment,1,420,420,Philadelphia,265
2023-07-30,SSD,Equipment,7,411,2877,Los Angeles,1960
2023-07-30,Hard disc,Equipment,3,222,666,Philadelphia,417
2023-07-30,Monitor,Components,10,455,4550,Houston,3100
2023-07-31,SSD,Equipment,6,361,2166,Chicago,1368
2023-07-31,USB drive,Equipment,8,30,240,San Antonio,152
2023-07-31,SSD,Equipment,8,258,2064,San Diego,1336
2023-07-31,Keyboard,Peripherals,5,50,250,Los Angeles,160
2023-07-31,Monitor,Components,5,320,1600,New York,1035
2023-07-31,Motherboard,Components,1,391,391,Phoenix,248
2023-08-01,Monitor,Components,4,612,2448,San Antonio,1680
2023-08-01,Processor,Components,4,470,1880,Chicago,1252
2023-08-01,USB drive,Equipment,2,72,144,San Antonio,96
2023-08-01,USB drive,Equipment,6,41,246,Chicago,156
2023-08-01,Motherboard,Components,10,312,3120,Philadelphia,2000
2023-08-01,Monitor,Components,7,766,5362,San Diego,3675
2023-08-01,Web Camera,Peripherals,9,191,1719,Phoenix,1170
2023-08-01,Processor,Components,2,385,770,Chicago,528
2023-08-01,Hard disc,Equipment,3,79,237,Phoenix,159
2023-08-01,Hard disc,Equipment,5,168,840,Los Angeles,525
2023-08-01,SSD,Equipment,1,316,316,San Diego,190
2023-08-03,SSD,Equipment,2,497,994,New York,614
2023-08-03,SSD,Equipment,9,254,2286,Los Angeles,1539
2023-08-03,Keyboard,Peripherals,1,230,230,Houston,143
2023-08-03,Headphones,Peripherals,1,207,207,San Antonio,139
2023-08-03,Mouse,Peripherals,6,80,480,Los Angeles,312
2023-08-04,SSD,Equipment,3,424,1272,San Antonio,810
2023-08-04,Graphic Card,Components,7,478,3346,Chicago,2303
2023-08-04,Processor,Components,4,901,3604,Los Angeles,2312
2023-08-04,USB drive,Equipment,5,21,105,San Diego,65
2023-08-04,Laptop,Computers,2,854,1708,Phoenix,1180
2023-08-04,Laptop,Computers,2,834,1668,Phoenix,1144
2023-08-04,Hard disc,Equipment,9,66,594,Los Angeles,369
2023-08-04,Graphic Card,Components,7,892,6244,Chicago,3906
2023-08-05,Mouse,Peripherals,3,126,378,Houston,228
2023-08-05,Headphones,Peripherals,7,97,679,Chicago,427
2023-08-05,Power Supply,Components,1,122,122,New York,77
2023-08-05,Keyboard,Peripherals,2,221,442,Phoenix,308
2023-08-05,Case,Components,9,126,1134,Houston,756
2023-08-05,Keyboard,Peripherals,6,204,1224,Phoenix,810
2023-08-05,USB drive,Equipment,10,17,170,Chicago,100
2023-08-05,Motherboard,Components,4,164,656,Los Angeles,396
2023-08-05,Graphic Card,Components,1,933,933,Houston,577
2023-08-06,Processor,Components,5,620,3100,San Antonio,2030
2023-08-06,Processor,Components,8,605,4840,San Diego,3328
2023-08-06,Headphones,Peripherals,8,193,1544,Los Angeles,1064
2023-08-06,RAM memory,Components,8,102,816,Philadelphia,520
2023-08-06,Headphones,Peripherals,8,387,3096,Chicago,1872
2023-08-06,RAM memory,Components,8,79,632,New York,392
2023-08-06,Hard disc,Equipment,4,66,264,Phoenix,172
2023-08-07,Hard disc,Equipment,10,253,2530,Houston,1590
2023-08-07,Case,Components,6,86,516,Houston,318
2023-08-07,Power Supply,Components,7,65,455,New York,280
2023-08-07,Monitor,Components,3,785,2355,Phoenix,1599
2023-08-07,RAM memory,Components,1,165,165,Houston,108
2023-08-08,Hard disc,Equipment,2,144,288,San Antonio,192
2023-08-08,SSD,Equipment,3,450,1350,San Diego,936
2023-08-08,Monitor,Components,9,427,3843,Phoenix,2664
2023-08-08,Mouse,Peripherals,8,67,536,Philadelphia,368
2023-08-08,Monitor,Components,6,249,1494,New York,900
2023-08-08,Power Supply,Components,2,200,400,Houston,274
2023-08-08,Keyboard,Peripherals,4,217,868,Philadelphia,572
2023-08-09,Power Supply,Components,6,87,522,Houston,312
2023-08-09,Graphic Card,Components,9,1201,10809,Los Angeles,7407
2023-08-09,Mouse,Peripherals,7,116,812,San Diego,483
2023-08-09,USB drive,Equipment,3,67,201,Chicago,135
2023-08-09,USB drive,Equipment,10,12,120,Chicago,70
2023-08-09,Hard disc,Equipment,7,263,1841,Houston,1190
2023-08-09,Hard disc,Equipment,4,233,932,San Antonio,588
2023-08-09,USB drive,Equipment,10,14,140,Chicago,90
2023-08-09,Web Camera,Peripherals,9,172,1548,San Antonio,1062
2023-08-09,Mouse,Peripherals,4,60,240,Phoenix,156
2023-08-10,Mouse,Peripherals,8,101,808,Houston,504
2023-08-10,Motherboard,Components,2,304,608,San Diego,420
2023-08-10,Graphic Card,Components,7,494,3458,Chicago,2072
2023-08-10,Web Camera,Peripherals,4,98,392,New York,272
2023-08-10,Laptop,Computers,9,1486,13374,Los Angeles,9099
2023-08-11,Motherboard,Components,7,370,2590,Los Angeles,1757
2023-08-11,Mouse,Peripherals,2,55,110,San Antonio,74
2023-08-11,Hard disc,Equipment,8,293,2344,Philadelphia,1456
2023-08-11,Headphones,Peripherals,3,107,321,San Antonio,210
2023-08-12,Motherboard,Components,4,476,1904,Philadelphia,1264
2023-08-12,Web Camera,Peripherals,4,78,312,San Antonio,188
2023-08-12,Headphones,Peripherals,7,243,1701,Philadelphia,1113
2023-08-12,Laptop,Computers,3,1711,5133,San Antonio,3240
2023-08-12,SSD,Equipment,8,271,2168,San Diego,1312
2023-08-12,Motherboard,Components,8,359,2872,Los Angeles,1912
2023-08-12,Hard disc,Equipment,5,223,1115,San Antonio,725
2023-08-12,USB drive,Equipment,4,73,292,Phoenix,180
2023-08-13,Graphic Card,Components,7,1026,7182,Chicago,4977
2023-08-13,Monitor,Components,7,745,5215,Chicago,3486
2023-08-13,Graphic Card,Components,6,1135,6810,Los Angeles,4554
2023-08-13,Headphones,Peripherals,6,269,1614,Houston,1092
2023-08-13,Laptop,Computers,5,1373,6865,New York,4395
2023-08-13,Hard disc,Equipment,3,200,600,San Antonio,393
2023-08-14,Processor,Components,4,471,1884,San Diego,1216
2023-08-14,Mouse,Peripherals,8,144,1152,San Antonio,696
2023-08-14,RAM memory,Components,5,220,1100,Los Angeles,710
2023-08-14,Graphic Card,Components,10,1468,14680,Philadelphia,9910
2023-08-14,Web Camera,Peripherals,5,179,895,Houston,580
2023-08-14,Laptop,Computers,1,1117,1117,San Antonio,772
2023-08-14,Case,Components,2,132,264,Chicago,180
2023-08-14,Processor,Components,3,565,1695,Houston,1101
2023-08-15,RAM memory,Components,1,244,244,Philadelphia,153
2023-08-15,Case,Components,6,102,612,Phoenix,384
2023-08-15,Headphones,Peripherals,5,87,435,Phoenix,295
2023-08-15,Processor,Components,6,830,4980,Chicago,3294
2023-08-16,RAM memory,Components,5,58,290,Los Angeles,180
2023-08-16,SSD,Equipment,9,365,3285,Houston,2160
2023-08-16,Case,Components,10,52,520,Philadelphia,350
2023-08-16,USB drive,Equipment,5,60,300,Philadelphia,180
2023-08-16,Mouse,Peripherals,2,71,142,Chicago,94
2023-08-16,Processor,Components,3,270,810,Phoenix,522
2023-08-16,Web Camera,Peripherals,7,172,1204,San Antonio,728
2023-08-17,Power Supply,Components,8,134,1072,San Diego,696
2023-08-17,Processor,Components,10,379,3790,Phoenix,2410
2023-08-17,RAM memory,Components,5,157,785,Philadelphia,530
2023-08-17,Web Camera,Peripherals,4,62,248,San Diego,164
2023-08-17,Hard disc,Equipment,6,113,678,Phoenix,402
2023-08-17,Graphic Card,Components,2,694,1388,Chicago,864
2023-08-17,Case,Components,9,100,900,Houston,567
2023-08-17,Motherboard,Components,8,382,3056,Houston,1944
2023-08-18,Laptop,Computers,1,815,815,San Diego,510
2023-08-18,Mouse,Peripherals,5,111,555,Philadelphia,335
2023-08-18,RAM memory,Components,9,272,2448,Chicago,1548
2023-08-18,Monitor,Components,7,289,2023,Phoenix,1330
2023-08-18,Keyboard,Peripherals,5,193,965,San Antonio,645
2023-08-18,Laptop,Computers,5,1360,6800,Philadelphia,4440
2023-08-18,Motherboard,Components,1,388,388,New York,253
2023-08-18,Power Supply,Components,2,139,278,Philadelphia,190
2023-08-18,Headphones,Peripherals,10,206,2060,Phoenix,1380
2023-08-19,Graphic Card,Components,7,1004,7028,San Antonio,4221
2023-08-19,Monitor,Components,5,357,1785,New York,1240
2023-08-19,Hard disc,Equipment,1,112,112,Phoenix,73
2023-08-19,Keyboard,Peripherals,6,130,780,Los Angeles,516
2023-08-19,Laptop,Computers,1,1304,1304,San Antonio,846
2023-08-19,Motherboard,Components,5,250,1250,Chicago,855
2023-08-19,Headphones,Peripherals,5,156,780,San Diego,520
2023-08-19,Power Supply,Components,5,154,770,San Antonio,465
2023-08-20,RAM memory,Components,7,295,2065,Houston,1253
2023-08-20,Case,Components,10,119,1190,San Antonio,790
2023-08-20,RAM memory,Components,2,144,288,Chicago,178
2023-08-20,Power Supply,Components,1,161,161,Philadelphia,104
2023-08-20,Hard disc,Equipment,7,145,1015,San Antonio,637
2023-08-20,Graphic Card,Components,5,1139,5695,Chicago,3565
2023-08-20,Processor,Components,8,359,2872,Houston,1960
2023-08-20,Power Supply,Components,6,97,582,San Antonio,402
2023-08-20,Power Supply,Components,7,198,1386,Phoenix,896
2023-08-20,SSD,Equipment,7,228,1596,San Antonio,1113
2023-08-20,Mouse,Peripherals,5,95,475,Philadelphia,315
2023-08-21,Laptop,Computers,5,1204,6020,Houston,4045
2023-08-21,Monitor,Components,1,721,721,Houston,434
2023-08-21,Power Supply,Components,8,192,1536,San Antonio,1040
2023-08-21,RAM memory,Components,2,161,322,Los Angeles,224
2023-08-21,Processor,Components,6,700,4200,Philadelphia,2568
2023-08-21,Case,Components,8,62,496,San Diego,320
2023-08-21,USB drive,Equipment,7,21,147,New York,91
2023-08-21,Processor,Components,3,350,1050,New York,720
2023-08-22,Keyboard,Peripherals,7,192,1344,Phoenix,917
2023-08-22,Headphones,Peripherals,1,52,52,Chicago,34
2023-08-22,Monitor,Components,4,635,2540,San Diego,1580
2023-08-22,Motherboard,Components,3,364,1092,Chicago,684
2023-08-22,Monitor,Components,8,771,6168,San Antonio,4144
2023-08-22,Mouse,Peripherals,4,125,500,San Antonio,340
2023-08-22,SSD,Equipment,9,165,1485,Los Angeles,999
2023-08-23,RAM memory,Components,2,216,432,San Antonio,286
2023-08-23,Processor,Components,10,801,8010,Phoenix,5560
2023-08-23,RAM memory,Components,2,116,232,Los Angeles,160
2023-08-23,USB drive,Equipment,5,31,155,Houston,100
2023-08-23,Power Supply,Components,9,128,1152,Philadelphia,774
2023-08-23,Motherboard,Components,8,493,3944,Los Angeles,2512
2023-08-23,RAM memory,Components,8,256,2048,Los Angeles,1368
2023-08-23,Power Supply,Components,6,137,822,New York,510
2023-08-23,Graphic Card,Components,8,1048,8384,Philadelphia,5352
2023-08-23,Processor,Components,10,460,4600,New York,2940
2023-08-23,Hard disc,Equipment,2,86,172,San Antonio,106
2023-08-24,Graphic Card,Components,6,748,4488,Phoenix,2976
2023-08-24,Laptop,Computers,4,904,3616,San Diego,2260
2023-08-24,Hard disc,Equipment,3,75,225,San Antonio,138
2023-08-24,Graphic Card,Components,8,314,2512,Los Angeles,1592
2023-08-25,Power Supply,Components,2,197,394,Chicago,260
2023-08-25,Hard disc,Equipment,9,186,1674,Houston,1008
2023-08-25,Laptop,Computers,10,1607,16070,Houston,10170
2023-08-26,Processor,Components,5,996,4980,Philadelphia,3300
2023-08-26,Laptop,Computers,5,1137,5685,Los Angeles,3885
2023-08-26,RAM memory,Components,1,185,185,Philadelphia,111
2023-08-26,SSD,Equipment,4,240,960,Los Angeles,576
2023-08-26,RAM memory,Components,1,123,123,Philadelphia,78
2023-08-26,Monitor,Components,5,663,3315,San Diego,2090
2023-08-26,Mouse,Peripherals,2,147,294,San Diego,202
2023-08-26,Monitor,Components,3,457,1371,San Antonio,840
2023-08-26,Hard disc,Equipment,5,167,835,New York,520
2023-08-26,Power Supply,Components,9,135,1215,Philadelphia,774
2023-08-26,Mouse,Peripherals,10,22,220,New York,130
2023-08-27,Mouse,Peripherals,1,67,67,San Diego,44
